IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
146.0.231.83    | 3MniWjS249eygwSXBfueVsvrbBy8f3V9XiS5ZcK7u3pb | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
5.135.171.186   | 9NxsVdkDBxipVFD3jLGTb2GvZxxDaFzhxLNZMtLg3UVh | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
23.236.186.238  | E76azEEU1KJ7Jaw1yCNEWUQTJxbqh31QqWgFmsTRdxSV | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
185.191.118.29  | 9gEmrbHiTkD1B5DDusYD12MAPDenaZ2kWVtDfJje2Mge | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
204.16.245.175  | 5jYomcyuibqzupttmVzqRZjTsTdfu2T8U4sBpH7uRi4f | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
192.248.189.197 | 7Pqst9Krkdrm72uMpTbGFY6rfsVxJfE8p1uLbvcCAf1b | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
185.191.117.162 | FhcWZLjjMRnD6wHy46DsQbU9gmST1oaAztQd68XsPzLH | 8801   | 8804  | 8810     | none                  | 3.0.10  | 3604001754
198.244.135.120 | GsF5AUL1qX9ehxxkTt4DDCSBuWMNjZnDC119tKLi7nd8 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.34.81.135    | HgDzXDFDfHMV2vNUry2bkscyQGAKRHRpFX1x45rqbcEN | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
64.130.56.124   | B2VThMyPjUc17KYsWV3cu9oN5BeELN2ZK7fTgcA1bp22 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
185.209.178.217 | G6M6hc2uwfj8c9m1wyca3vUzwCMbAYtHAG6RrYWr1AX8 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
139.59.248.135  | B1FP2AJaUvF3Jz9wN6uLC3gZkYH8VRgPUf3u3SfeJdGc | 9002   | none  | none     | none                  | 4.0.0   | 1718981463
185.26.10.181   | BwiyCv91Uwm4sDUKmSsFq7qCeWqSYakHcyVFxjaWyb9r | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
204.16.244.218  | GLVWJwTzepk1CLXdByU99CmdGMR3cTzT8enhqqyNWqLj | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
104.204.141.92  | 6ZsoXxBPeyK9byiPxAy7m74euUavRRTeaQvHNKNWs7Hg | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
23.88.30.138    | CddDY5o4ThGXgDnK6RtGabA73XHkm6cG8KMxnEPdFn6X | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
185.191.117.245 | 359Z9nxzjQosh17ydWPimqRPygwQRmbY9ivQijZ4x8R9 | 33000  | 30002 | 30008    | none                  | 3.0.11  | 3604001754
51.222.146.139  | Erc9fyQsmYJ9UUwGrSaGNkbqWWRtjfBB7cTtgkssDv1T | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
45.139.132.200  | AXssCqhokDpBezkCAW666nPPYmTGj92J9ECfBpzZHQTe | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
160.202.128.121 | 5L7mb9mVyMYJxDxqUBeYrowyJDKxKE4oobw9S44B6MFo | 8901   | 8002  | 8008     | 160.202.128.121:8899  | 3.0.11  | 3604001754
185.209.178.21  | E28DYRu1pqrSzEpQa2H3L1E8mCZuHLomYR1VUhXcfHSV | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
103.28.89.163   | DXC3LWWF73tsKUYH5EKjYEoDcAyFf5tB3wpnQ4CCcK1K | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.134.108.141  | 778nW5D6RNk3UXjQq8Dp75aYixDtx7zoe3g2PnL3EXC3 | 8000   | 8003  | 8009     | 45.134.108.141:8899   | 3.0.11  | 3604001754
51.77.35.91     | DodpMk7y1i3zYueMKQGHFZpUg9NbneZUSwJHnX4icTPn | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.34.81.143    | BfHaSd2pfdqn6huTwA71TWKi119SZvr7mGeVHQzWt35L | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
64.130.32.199   | 7qQNywwxZBvBcjzd5CV884xkMwfr65ko73BiGqw9fZ4a | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
85.195.119.83   | 8ABqoMqzd7LZSEjQRLcTn6QKHGJZ2Uco998sicWPfAD4 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.57.5     | 7YcoVEMCqesuqBxYmiftT5Go21SMs49H4BWHKCtCKwZS | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
189.1.164.137   | bw3QYExsu2i44qHWuLdZkAqUEgKVjkcNknzdaW83gJE  | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
74.63.225.133   | 6JwpvKq3ib7EAQTJUfo1ZxJsR5ukCwCfng9sPhpFqgVY | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
45.139.132.34   | BphuGPdrC5EMSQwxZjWeg2eMfp58d9wqkWJuGjsEq77w | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.40.216   | 8UZEo6U7GwFqkESCJHZwqjhbgBBmgbaADigd8TnNUasb | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
35.179.154.152  | BUgUuBNFEu8HTu6FJEM645fi678Ao7eygWSHVbekULvF | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
198.13.130.49   | 2R5QU9hwp23U3CrH8trGjNY6PyLXwmpXRuVFWEkDXJkg | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
167.172.67.82   | 8ihFaWqfCvyRtrGVGaeDUDYpz9xS54YbZPFsJSCYarnT | 9004   | none  | none     | none                  | 4.0.0   | 1718981463
216.144.245.49  | 67XqdVjsQE6qvDcG3pCLpckzgw6KEq9dN4xRNMj5fFom | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
198.13.133.120  | EQb5PZDQZrh5FxQpn4c1J2dSpvWpQcKb58vmPvEFhTSV | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
204.16.247.248  | 27vCQnPHp4ZSuuTTo8JDMsaknYxKJE6CnLCoirCFs32z | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
67.213.121.151  | 3yDH4uQgDRY2XBe51n6BMmoC2kbHsUW4tqTmxFtb2cN9 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
23.109.236.188  | DocnbvTA5QWrXygc1ACBu8CeefmSMXpFigdMo8WuZDB5 | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
198.13.130.50   | 1NTp1rYyMf7MQnNPjMwcgDZgTDx2Pv4BWHCFjTYxcof  | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
104.248.47.148  | ES3fyWFAM4pdA7zq23gbqavhh1RYRnR1p3DAavtQpX2B | 9006   | none  | none     | none                  | 4.0.0   | 1718981463
195.12.228.198  | NV2M8veq9V3bkTyuRhY3VXpyB1X9eTcnFkNRuzrfYNw  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
185.26.10.23    | HSABHWqmJsPc5DDUEimWAf3SjuaTmUu2JRj15oPzum8v | 8001   | 8023  | 8029     | none                  | 3.0.8   | 3604001754
64.34.80.113    | CxAZBESLk5mUrGZyYgX5s1kTQqjSUMLbgcCVCAfe1nsp | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
135.125.166.237 | YtibB1XuFG2HBSWut6anzNXkJ8fiHUumMVk17TSbb4R  | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
208.91.110.120  | 6B1C6qeqUjDXPgtegN1kXjUWBpQNMaMkwoRqFHieyZfi | 8001   | 9001  | 9007     | none                  | 0.101.30008| 3604001754
51.81.140.31    | 6DkYNjmsDrPQ4jz8maJurSmzWPWRqV9uRqg7RtfNDnRB | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
5.187.35.9      | H7Zwkkjw14z7EDDXcvwra1nohNiZ1CDwvMQ4XgtvaPis | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
5.135.116.69    | Bvsf3ByAt9cFWY4QkkmefBV9SFyMLB19uHsqYVZqGpux | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
51.89.18.34     | AtWxrB9xgGhQuMkJaZsoGdVmRLuGdUFHnTSUBHgSGGEh | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
45.152.160.252  | 7qyBmnPUWVyTMidR2BW9BtfEPHxEnqnMD8nu9UGvdYYS | 30001  | none  | none     | none                  | 3.0.6   | 3604001754
64.130.44.83    | HXVPiWoXiFfoxTHg1gssbq85K2YrAV53cxo4LebQDbRN | 9021   | 9026  | 9032     | none                  | 3.0.6   | 3604001754
84.32.103.246   | 4pCVTM4avS1ic5Np9Ymr9GRN1aTSzL4XcRuP1YNh2Rbw | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.32.240   | GKjdsaxJ1AupGhkbrVLuakf6TqbSpJkaxZu8LGmJM2Ft | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
161.178.136.225 | zANyCzmUZyhsif4Rf1VkEDwutzA3WEfQjGPsQ8sxbnJ  | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
51.222.162.202  | BL6sfmn9gW8WcRGR8Unar8EHPagJKK1i9bhfRJR3ssrn | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
185.26.10.79    | 8xMeKpDe65a1DGpz3btJXr9rbJTgQ8Wkbec1TSd1PgbH | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
88.216.197.3    | CK2qpjUqrrTuN6foX7JgeodA4Wi4RCAkZbgAdyK8ZiiJ | 8000   | 8003  | 8009     | none                  | 3.0.11  | 3604001754
64.130.51.78    | 8XBdeh92ovJ5pPhLygQdxWWY9CAvLSqNa4KqVLoA1gGC | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
206.189.80.188  | 3vBkR7qiujKFBsdZdQWRqynJQcaDHz4RW2U3L5kbCBFx | 9009   | none  | none     | none                  | 4.0.0   | 1718981463
64.176.183.226  | notiUxoFxnxoEjrCDYjPqxcTt4REJUNmMTEsa7j4uve  | 8000   | 8003  | 8009     | none                  | 2.0.15  | 607245837
51.75.32.12     | 6WQSLuZGXSpR2G7xFvK12aFg9f6A7gPGM1rga5dg9KwA | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.32.20    | q12oJzWSdnWyehACrqFaNkGJSgmRd1B1fVjQrX6QGjS  | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.61.158   | Amri7YzUoeBisyZFMmiX2Bhfza2AyfpGxpisW9Sj1U9W | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
51.38.146.232   | BdGkzPyYo9CsTse9ZUfDKCxLjXM2MsB2N5XqrgZnMEBY | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
15.204.20.178   | AzL4bqekcqhPXHrQEuVThwdpwHRQYhGyTubNL1oD9hti | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
145.239.18.171  | A7HnsVEeCjRYeJZQxDJXirxVqsVdifVFH5vrCiPSL1k7 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.32.167   | 6WpJXhtbfr5Wy3GbCohfQZAuc7Rhwx3dfQCWtEZk3XaV | 8001   | 8031  | 8037     | none                  | 0.804.30008| 3604001754
5.135.168.163   | GjmKw4xWfj9YPujfMMyApyAKm7YhmZk5CbS23HDsBhyX | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
165.22.46.54    | Fonofx17vkUoJe6Z8Ak9MbFJTPn3V8rsYxTkjGnJ72Wp | 9008   | none  | none     | none                  | 4.0.0   | 1718981463
51.81.30.20     | 9cmt3LpfB8RXsvVLk5EusfqWoc6RxHThcKcXhhxSbH2y | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
23.109.63.212   | CrcPy5K1iNbVwyFZYba6gQ7o48UcsvDWWZnGgSMAdwgV | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
198.13.133.81   | 6bA3VqVFYqve5cnUyEBapY5zZLzQL3PLgnPvYB6zHwfd | 8901   | 8002  | 8008     | 198.13.133.81:8899    | 3.0.11  | 3604001754
208.115.227.115 | 4XJae8kDnZTGkZqbkfZ81nPyeokPG5wssGANG4Krhxyj | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
208.115.203.13  | 27ots15XBsMhqKfPYAk3BT7CBxqbmRiKJLtqP5xk5GS7 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
50.115.13.164   | pxFpRfQz8zwWYXWEXEozu1PozcYktkRLEJUihDMGbPj  | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
64.130.50.140   | A6vboCdQe3f7trTM5yE7o4Yrpbt5Ar3MGrZEneDWyVP8 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.59.46    | 2LLWUJsGU3emrbRdoyFAFkux6GMpvE2aC9hoQoiZg5qf | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
208.91.109.82   | 2XRUMe613xvjvk4TdRQVvJ2eu6sJEfr2vYhAmmzdsorH | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
157.90.131.173  | CmSbvK71AG4FgcXQrKAioyx48xZtZMhpfN29fTpLCEUG | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
159.223.86.25   | EHPC3REaeZsKiYUHNLtdDXvKx7wkJvKvWmVuKZEH4XiP | 9003   | none  | none     | none                  | 4.0.0   | 1718981463
141.95.48.148   | 96GvpwsuHgQTsbfKBdPPzjwDpckdH62RSrn1mVDFMGng | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
64.130.41.58    | 4fUL8PEKXKLvVDqbCEYQ1hPDQ4R92iygLddjpsYdWYS8 | 8000   | 8003  | 8009     | none                  | 2.3.7   | 3640012085
5.199.172.133   | E4RAvZSanePKCH95CLCdPMgZrAQ29zAiXjetYp9r4D7t | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.40.87    | 84cWZZXWuvP6C4L6es6c2fr7V9JagX8gqJHdCKDD25eU | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.47.67    | 3Xu1VKFXpYX3a3oTRL5VScxJ1fmou2k61vkTj29JqCoY | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
64.130.49.215   | 99EgN341RYT48eFXyAStj6gfrZobLv2cpizJjAfZxUqa | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
204.16.241.202  | DFqTCdWzwe3xzPCJwJjChZu745k6jGnkuNXEzuvWJ42J | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
85.195.84.43    | 68eGS2KQWM3Bv5q9V23aNq9QjahLtptypc9ytQbk5vQf | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
84.32.186.143   | 3m6mVhNDeXHauNwHuc3Lj7J8X15PmQpKYbjBNDoswiCA | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
208.115.234.175 | Hc4E8VSGoYtcU34xuhuNqrJkNM1B4yiKoMHaTG29s59a | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
185.191.117.161 | ATk65xnhhdyqHtg7vmLVq8EfCmcndTabtV7UcDtUma6Y | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
45.250.254.235  | 8XBEysescLVySuMjfCF1vWHA4XcxmgJZp9sJ5wfRGQo2 | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
134.65.192.208  | EVza6WyZusWifc6U4Vu58zK6fPuTRajTrR7xGeSzHuMs | 8001   | 8004  | 8010     | 134.65.192.208:8895   | 3.0.6   | 3604001754
192.69.220.242  | At5UWqP66TRBq23wsbTAZqeCVunwoy5ZQ4ZeSqUEXuBf | 8001   | 10004 | 10010    | none                  | 3.0.10  | 3604001754
92.205.32.103   | 68Arv7FRXg8USSa3xy13az4osoH9jkPoh5nhEEAjp5Ry | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
67.209.52.227   | 5C8E39vzEgSbHF7iv24WmDpbfdVUC2wsKyZ4HV5CWi2C | 12000  | none  | none     | none                  | 3.0.8   | 3604001754
15.204.46.175   | G2o2CdtXq955Ahac6JChDbbCeYHu5PpCCfEUpUBoFzFC | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
54.242.89.68    | 9jRRSdKRBB5cTBLKR7qGnrXDC15AC6uq1tGuZsd4tzDm | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
134.119.214.247 | 3BzoT4Jg8weBduydg72gpKBoi47RRp5UU4fNHrtpMzeu | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
142.93.166.153  | J7saFFX8u6SvngMiyggYE9f122rAZpimyK8LMbXBpXi4 | 9001   | none  | none     | none                  | 4.0.0   | 1718981463
64.130.37.78    | DnN5dnZXW5cT4pEf4VHqEVGYJ75ukzmC6oNta4xTB8B4 | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
84.32.71.181    | CPGEiC47JzaUdQczBW4EuMDHkayKp2rygReU6j6SzxeR | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
216.242.0.106   | AXumrMHdEqLZwmAEY3EnAEHTXWSgnJiCkfq6PyA29J4  | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
198.13.130.86   | xZkoUCNkVEAuUqD7ctvor27KEkDrhXQQ4E35xsCFE84  | 8000   | 8003  | 8009     | 198.13.130.86:7211    | 3.0.7   | 3604001754
194.247.186.39  | 6jZT7V6hh2TcmAncaiFq41tCRGu6iCFyG5VmuCuZR3ik | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
67.213.121.143  | 8pA92WH9RQEuPGmQ7HUPMJyLDF9mFDohE7M9ad3oixrD | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
72.251.3.179    | 4BgVLs5r1c4A6aes6yFaZrjBjuxy9XejYrTchndbJcC2 | 8001   | 8023  | 8029     | none                  | 3.0.12  | 3604001754
64.130.32.76    | Cz4xM93Lm7rmxHiBZ5kekJu6AJuPVhZNFnJi2mKENYmC | 8001   | 8004  | 8010     | none                  | 3.0.0   | 688298317
143.110.137.237 | 8UpauuDA1e7QSwJMpK5XUBrbbtotJuAZY7e2gTpTTtA  | 9005   | none  | none     | none                  | 4.0.0   | 1718981463
46.101.84.138   | Ey6JRk9eZAH3nvWaMizAejkcohV1Q1LyrPJ4Vz55xPW4 | 9003   | none  | none     | none                  | 4.0.0   | 1718981463
92.205.32.125   | 8vCMughUawKa5x321oB9D5Ky8jHD6vLhfWwdjmszqxfC | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
45.250.254.91   | 8h9P5SRRAtsmYdsGVHL3vCmwijLUYLV2yNpPYKHug3zR | 8000   | 8003  | 8009     | 45.250.254.91:8899    | 3.0.12  | 3604001754
192.34.58.174   | 3meEMw5g2pLY3o3Zero6wa1H4VStHqNTtwuzqYTFy6o2 | 9007   | none  | none     | none                  | 4.0.0   | 1718981463
185.26.11.105   | 5pxtQGa1v7A1MeitLP3GSSMLBBdoGSgLrC8PG9Fd5V37 | 8000   | 8003  | 8009     | 185.26.11.105:8899    | 3.0.12  | 3604001754
15.204.108.7    | 5cNVmZViHvhJ2jie8PAZUgxJCmrRe6BTiZRHhx4k41ko | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
64.31.32.195    | 3FPpMGcfRugnTfEcjYTTmPDdfkczicEXCuQhRGRwht4f | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
74.118.136.44   | BEaoC3SJUPTxeHEtoRmKtpbeSkUEFjFtgQbQZ6BggwX2 | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
130.162.45.141  | SriMzapueJnXZ6VoVeijz2d7nZ5erPjpVvP7YdhUDtW  | 8001   | 8004  | 8010     | none                  | 2.3.3   | 3640012085
104.204.140.9   | Bz4CcakzAsqEDNsgXnQxv5sS2DmAGZfBFna7iCdLyy89 | 8001   | none  | none     | none                  | 3.0.7   | 3604001754
64.137.45.198   | ZaHo982jgMfCxtwiLFPjvTWrnsRg1ZFnXAeJpXCXL7R  | 8000   | 8003  | 8009     | none                  | 3.0.12  | 3604001754
54.64.145.59    | 7AKPcjwceqJFiqEYf7Civ7wemF9nBvhHPHsdXbcuTYZK | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
208.115.203.173 | 6LqW5NCah78cGRtV31wLhsseukTPBUFFwdwFw8nGXTeh | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
64.130.52.229   | EKA5ysD44fnsa4EGD1HP4PtDBGe5g4bxauYmdFc4RRSV | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
31.170.22.161   | 9acgpa8vKCdFYM2yZfSh4WkFzuhZWU411ZfrVZaLuiZp | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.49.37    | 4WqzUJmpsgjd2MMNDxABSB7KTBiWYmMPzwKPvfFpsFSx | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
151.80.89.217   | HfY6iVWmPgLQScKWme1nLz86kTDdNrhjB3MMKC4PNHp4 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
204.16.242.187  | F6JisNQpdME3hK3qU9XBtzFCMrDwbctaAhuYx8hmD1YF | 8001   | none  | none     | none                  | 1.18.21 | 4215500110
198.13.130.83   | 8gx1SwNsp73Qi3oHmBfd91yFEPZWaWTeQMCc5M6iaixf | 8001   | none  | none     | none                  | 2.2.7   | 463342092
134.119.218.203 | 4dacq8bCuFgZwY9GPwzM9BDwGem9Yjfw5ZNFoqMEHKX6 | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
185.26.11.115   | 6YS5cSWXdvbMxukgmjWWwkzAx2VsZ1Xfyk32axmQUxdK | 8000   | 8003  | 8009     | 185.26.11.115:8899    | 3.0.12  | 3604001754
64.130.44.111   | 3gExmgUcgpWzfYSsj6pqSYqqEJ6iA31KC82om27jp6iq | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
64.130.57.201   | azxnmRJQiMu9qGASW9HHwTsmxVgigcYn9P16hXPCLVn  | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
86.105.224.63   | 843disakq5uf9xi728gBfskRDfGTnFtQqcGKeGv7J6Ld | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
67.209.52.244   | hPSPTF4FFTpPjUrUKduMpaYKCQdhtL5ixabUt1Co4G8  | 8001   | none  | none     | none                  | 2.2.7   | 463342092
202.8.10.112    | 7CV2ez7amr2DsH9wAehyeutJWY9fGEgpVyusMLf2xJ66 | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
51.89.19.253    | AdvQdqVd7z3Gab2TD4L6XMnQDSh3fcxKaeKSoBaD63Lb | 8001   | 8004  | 8010     | none                  | 3.0.12  | 3604001754
67.213.115.45   | FrTq5eqRBTE5HTjnkSpbHZgGJEzjHvUo7umu1k8hmUQE | 8801   | 8002  | 8008     | none                  | 3.0.11  | 3604001754
162.19.43.141   | 25BjV1TR3FbJ2JugHNRgM1PS6xgC5WMjg2ZzASGoaEWw | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
